﻿O***g S.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,19 Nov 2015 22:36,"норм карта, быстрая доставка
good kard, fast delivery"
﻿L***c N.,be,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,19 Nov 2015 22:36,
﻿V***m K.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,19 Nov 2015 22:36,Good!
﻿G***n R.,fr,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,19 Nov 2015 22:35,
﻿C***e B.,fr,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,19 Nov 2015 22:33,
﻿Roger F.,th,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,19 Nov 2015 22:33,"best Seller,  good product."
﻿B***a G.,hu,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,19 Nov 2015 22:31,NoFeedbackScore
﻿Sue T.,nz,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,19 Nov 2015 22:29,love it thank you do much..lol
﻿A***r S.,by,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,19 Nov 2015 21:19,"карта пришла заблокированая. танцы с бубном не помогли. прод вернул деньги и дал скидку на повторный заказ
NoFeedbackScore"
﻿A***r S.,by,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,19 Nov 2015 18:50,"Посылка не доехала. Продавец вернул деньги сразу же. 
NoFeedbackScore"
﻿P***e L.,it,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,19 Nov 2015 18:15,"Transaction is good
NoFeedbackScore"
﻿P***e L.,it,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,19 Nov 2015 18:15,"Transaction is good
NoFeedbackScore"
﻿M***o A.,br,A2,Micro SD card memory card  microsd ...,1 piece,100%,19 Nov 2015 18:12,NoFeedbackScore
﻿J***n A.,br,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,19 Nov 2015 11:56,"Entrega OK 
Produto OK"
﻿T***e L.,fr,A3,LD Micro SD Card 16GB/32GB/64GB/128...,3 pieces,100%,19 Nov 2015 03:40,Excellente cartes rapide et un jolie. elle font leurs travailles quoi!!!
﻿D***y V.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,20%,18 Nov 2015 22:04,"Fake

Seller's reply
Friend, we are honest seller and we sell real cards. 
But you open the dispute in all the orders. Please be honest."
﻿D***y V.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,20%,18 Nov 2015 22:04,"Fake

Seller's reply
Friend, we are honest seller and we sell real cards. 
But you open the dispute in all the orders. Please be honest."
﻿S***n B.,es,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,18 Nov 2015 18:03,"Buen vendedor y rapido, solamente tengo que decir que la segunda tarjeta que pedi no me llego, pero el vendedor me ha devuelto el importe total, seguire comprandole cuando me haga falta.

Good seller and fast, but I have to say that the second card I ordered did not arrive, but the seller has returned the full amount, I will continue buying him when I needed.
NoFeedbackScore"
﻿I***a I.,bg,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,80%,18 Nov 2015 11:43,
﻿O***r M.,es,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,18 Nov 2015 01:56,Buen producto
﻿O***d A.,il,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,18 Nov 2015 01:53,Excellent
﻿Dmitriy K.,ua,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,17 Nov 2015 05:51,Excelent!
﻿S***a P.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 18:09,NoFeedbackScore
﻿K***y Y.,es,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 10:28,
﻿P***o M.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,16 Nov 2015 06:46,NoFeedbackScore
﻿Vitaliy M.,ru,A4,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 06:15,Товар пришёл в хорошей упаковке. Пока работает. Good seller!
﻿J***r O.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 02:30,todo perfecto es lo que dice
﻿A***s V.,lt,A4,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 01:13,
﻿M***m M.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:30,"Доставка быстрая.
Одну из двух протестировал, все как заявлено."
﻿C***e M.,fr,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:23,J'adore !
﻿T***a S.,cz,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:23,"дошло 2 нед
спасибо скинули прямо к почтовый ящик
8 гигов подтверждаю
NoFeedbackScore"
﻿J***e B.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:23,
﻿D***s K.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:23,"Супер быстрая доставка, 5 оплатил 11 уже забрал на почте (Кемеровская область)"
﻿M***i H.,fi,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:23,
﻿B***D A.,fr,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:23,
﻿Alexandr N.,by,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,"Быстрая доставка. Карта работает, соответствует описанию. Спасибо продавцу."
﻿J***e L.,se,A4,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:22,good
﻿A***a K.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,
﻿A***o S.,es,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,"muy rpido, a tardado 19 dias"
﻿K***a K.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,
﻿K***a K.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,
﻿J***e F.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,Perfect and THANKS!!!   :)
﻿A***y M.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,"брал на 32 по факту 29,7 реально быстрая и качественная буду брать ещё у этого продавца"
﻿Eduard F.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:22,"Заказ пришел быстро, трек отслеживался. Продавец молодчина, положил подарок в виде переходника с микро-sd-карты на USB. 5+++++"
﻿Alexander V.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,3 pieces,100%,16 Nov 2015 00:22,Trustworthy seller!
﻿M***a M.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,
﻿K***A M.,fr,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,16 Nov 2015 00:22,30 GB
﻿A***a T.,by,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,"Довольна заказом !Карта памяти соответствует заявленному объему,работает без нареканий.Получила очень быстро.Рекомендую!"
﻿I***a N.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,Отличный товар! Рекомендую!
﻿A***a R.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,ok
﻿J***n F.,es,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,
﻿K***a G.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,16 Nov 2015 00:22,
﻿K***k D.,by,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,"в РБ пришла за 2 недели. Берет на себя 8 Гб. Соответсвует описанию
NoFeedbackScore"
﻿Dimkagab D.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,Дошел заказ за 20 дней) все хорошо
﻿J***n N.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,vendedor y producto muy recomendable.
﻿Ivan P.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,"Пришла быстро. Заказывал 32 GB, своим характеристикам соответствует. Продавца рекомендую."
﻿J***i K.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,
﻿N***y M.,ua,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,NoFeedbackScore
﻿Ruslan M.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,"Флэшку устройство видит, посмотрим как будет работать. Доставка пока самая быстрая из всего, что я заказывал на али. Спасибо."
﻿A***r N.,ua,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,16 Nov 2015 00:22,
﻿V***a K.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,"Проверила,всё работает!Быстрая доставка.Сасибо за подарок!
NoFeedbackScore"
﻿T***a R.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,
﻿V***a K.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,"Проверила,всё работает!Быстрая доставка.Сасибо за подарок!
NoFeedbackScore"
﻿J***s S.,nz,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,
﻿M***c B.,nl,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,"Ordered 8GB with delivery via England. However, they did not have it in stock in the UK, so on their request it was sent from China and they included an extra USB reader for compensation.

Card is OK, real 8 GB (no fake)
Both product and seller recommended
NoFeedbackScore"
﻿A***i B.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,
﻿H***s A.,lv,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,ok
﻿Daiva V.,lt,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,"Good
NoFeedbackScore"
﻿V***r A.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,
﻿A***y B.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,реально 64  и реально класс 10. как долго прослужит не знаю) но так все ок!
﻿Y***f A.,il,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,
﻿A***j L.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,"Упаковано хорошо, пришло быстро. Отличный продавец, позаботился и положил в комплект card reader."
﻿A***j L.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,"Упаковано хорошо, пришло быстро. Отличный продавец, позаботился и положил в комплект card reader."
﻿Evgeny Y.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:22,"Товар шел чуть больше месяца в Тюмень. Качество на высоте. Упаковка картон. Все дошло в целости и сохранности. В упаковке обнаружил подарок! )
Очень приятно. Спасибо продавцу!
Рекомендую магазин."
﻿G***i P.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,
﻿J***n W.,nz,A4,LD Micro SD Card 16GB/32GB/64GB/128...,3 pieces,100%,16 Nov 2015 00:22,
﻿P***v A.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,amazing
﻿D***s A.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:22,Рекомендую.
﻿A***x B.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,хорошего качества карта памяти
﻿G***g J.,is,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:22,
﻿R***z Z.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:22,"Очень хорошие флешки, заказывал 2 по 32гб. Дошли очень быстро. замечательный продавец, все быстро отправил. Буду заказывать еще. Спасибо продавцу:)"
﻿Aleksey P.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,
﻿D***v A.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,Sd card is a great volume of 29.4 GB. Seller good. I recommend.
﻿S***i D.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,
﻿S***y E.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,
﻿T***o L.,pt,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:22,"Third purchase, everything ok again."
﻿R***e F.,fr,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,16 Nov 2015 00:22,
﻿K***n H.,fr,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,16 Nov 2015 00:22,
﻿I***a A.,fi,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:21,
﻿O***a G.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:21,"Заказывала две карты по 16 гигов для PSP. Обе шли больше месяца. Установила обе микро SD-шки через переходник SD-MS Pro DUO. PSP показывает 29 гигов. Скорость записи на PSP около 3 Мб/с.
 В целом отлично!"
﻿M***n T.,cz,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:21,ok-fast delivery to europe
﻿V***t N.,ca,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:21,Work Perfectly!
﻿M***o R.,uz,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:20,
﻿K***n Y.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,3 pieces,100%,16 Nov 2015 00:19,"This product fits the description, the stated capacity of the class in the description, check the program h2testw_1.4. I buy the third time, the seller is honest, last time posting lost seller returned the money, and I immediately bought the product again. I recommend the seller and his product.
 Товар соответствует описанию, заявленная емкость и класс как в описании, проверял программой h2testw_1.4. Покупаю уже третий раз, продавец честный, предыдущий раз посылка потерялась продавец вернул деньги и я сразу купил повторно товар. Рекомендую продавца и его товар."
﻿Zurab C.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:19,OK
﻿J***e E.,us,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,16 Nov 2015 00:19,
﻿Maksim E.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,
﻿A***y P.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,Соответствует 10 классу. Трек рабочий. Заказывал одновременно с 16 Гб - упаковали в одну посылку. Плюсом был кардридер.
﻿A***y P.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,10 Классу соответствует. Трек был рабочий.
﻿A***i B.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,Норм
﻿P***l R.,by,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,"все работает отлично,долго ишел,а так всем доволен"
﻿T***s L.,ua,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,"картку на 64 гб отримав в заявлений термін, працює добре :)"
﻿C***e C.,it,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:18,perfect very Hood seller
﻿Minnebaev A.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:18,заказывал 2 карточки по 32 гб. Товаром доволен. Продавец положил подарочек. Трек не отслеживался.
﻿I***a I.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,Заказ пришёл за месяц. По тесту карта на 32гб имеет объём 30 гб. Пока довольна.
﻿A***i S.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:18,
﻿H***n K.,nz,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:18,
﻿A***a P.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,"Отлично, все работает."
﻿I***n M.,ec,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,"Excelente, funciona a la perfeccin"
﻿B***n L.,ua,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:18,
﻿O***h S.,ua,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,Good product! Fast! Thanl you!
﻿F***a B.,br,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,NoFeedbackScore
﻿K***n P.,ua,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,флешка как флешка
﻿F***d F.,lb,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,
﻿Anatolii K.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,Доставка через Эстонию. Ужасно долго. Товар хороший заказываю не первый раз. Продавца рекомендую.
﻿G***l G.,us,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,"Все супер,  объем 29,9( заказывала 32)"
﻿O***r R.,ua,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:18,"Sdcard good! Recommended! Заказываю не первый раз, все отлично! размер памяти соответсвует заказанному! https://youtu.be/owwe5q21Wa4"
﻿S***a S.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:17,
﻿D***o S.,br,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:17,"excelente!! muito satisfeito!! recomendo!!
NoFeedbackScore"
﻿Veronika I.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:17,все хорошо
﻿D***d P.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,16 Nov 2015 00:17,
﻿V***a R.,pe,A4,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,16 Nov 2015 00:17,
﻿J***f E.,us,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,16 Nov 2015 00:17,Received in good order and card identified on pkgng as for android but unable to store mobi files or epub files on it so not sure whats up.. but card is readable and here guess my problem for buying out of us.
